cpa_id,cluster
21,1
22,1
24,1
34,1
46,1
47,1
48,1
61,1
67,1
75,1
84,1
97,1
98,1
100,1
101,1
102,1
105,1
274,1
312,1
609,1
803,1
805,1
807,1
811,1
821,1
831,1
834,1
841,1
844,1
846,1
851,1
852,1
899,1
911,1
914,1
929,1
936,1
961,1
970,1
975,1
978,1
1023,1
1032,1
1034,1
1035,1
1039,1
1041,1
1042,1
1045,1
1046,1
1048,1
1049,1
1050,1
1051,1
1055,1
1069,1
1073,1
1075,1
1076,1
1079,1
1080,1
1081,1
1083,1
1086,1
1087,1
1088,1
1090,1
1091,1
1093,1
1097,1
1100,1
1104,1
1105,1
1108,1
1110,1
1111,1
1112,1
1113,1
1114,1
1116,1
1118,1
1120,1
1121,1
1123,1
1124,1
1125,1
1126,1
1127,1
1128,1
1129,1
1130,1
1132,1
1133,1
1134,1
1135,1
1137,1
1138,1
1139,1
1143,1
1145,1
1146,1
1147,1
1148,1
1150,1
1154,1
1156,1
1158,1
1159,1
1161,1
1163,1
1166,1
1169,1
1170,1
1171,1
1173,1
1175,1
1176,1
1178,1
1183,1
1184,1
1186,1
1187,1
1189,1
1191,1
1192,1
1196,1
1198,1
1199,1
1200,1
1202,1
1203,1
1204,1
1205,1
1206,1
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
1214,1
1215,1
1216,1
1217,1
1218,1
1219,1
1220,1
1221,1
1222,1
1223,1
1224,1
1225,1
1226,1
1227,1
1228,1
1229,1
1230,1
1231,1
1232,1
1233,1
1234,1
1235,1
1236,1
1237,1
1238,1
1239,1
1240,1
1241,1
1242,1
1243,1
1245,1
1246,1
1247,1
1248,1
1249,1
1250,1
1251,1
1252,1
1253,1
1255,1
1256,1
1257,1
1259,1
1260,1
1261,1
1263,1
1264,1
1266,1
1267,1
1268,1
1270,1
1271,1
1272,1
1273,1
1274,1
1276,1
1277,1
1278,1
1279,1
1280,1
1281,1
1282,1
1283,1
1284,1
1285,1
1286,1
1287,1
1288,1
1289,1
1290,1
1291,1
1292,1
1293,1
1294,1
1295,1
1296,1
1297,1
1298,1
1299,1
