cpa_id,cluster
200,1
244,1
388,1
390,1
399,1
425,1
624,1
740,1
900,1
987,1
1014,1
1023,1
1096,1
1103,1
1112,1
1135,1
1137,1
1150,1
1181,1
1194,1
1198,1
1209,1
1245,1
1251,1
1255,1
1257,1
1259,1
1261,1
1262,1
1264,1
1280,1
1301,1
1302,1
1317,1
1331,1
1332,1
1340,1
1347,1
1354,1
1364,1
1378,1
1383,1
1389,1
1397,1
1406,1
1421,1
1435,1
1450,1
1463,1
1487,1
1491,1
1518,1
1554,1
1593,1
1618,1
1637,1
1650,1
1670,1
1675,1
1702,1
1709,1
1730,1
1736,1
1748,1
1753,1
1777,1
2489,1
2495,1
3451,1
3470,1
3471,1
3473,1
3475,1
3509,1
3510,1
3511,1
3514,1
3518,1
3555,1
3556,1
3557,1
3560,1
3565,1
3603,1
3610,1
3648,1
3706,1
3707,1
3763,1
3764,1
3765,1
3767,1
3818,1
3819,1
3820,1
3822,1
3877,1
3930,1
3931,1
3978,1
3979,1
3983,1
5077,1
5084,1
5097,1
5146,1
5655,1
5667,1
5675,1
5676,1
5678,1
5682,1
5685,1
5686,1
5689,1
5695,1
5697,1
5706,1
5708,1
7113,1
7164,1
7165,1
7167,1
7168,1
7170,1
7181,1
7182,1
7183,1
7186,1
7187,1
7188,1
7190,1
7197,1
7199,1
7200,1
7203,1
7209,1
7210,1
7211,1
7212,1
7213,1
7215,1
7216,1
7218,1
7219,1
7220,1
7221,1
7233,1
7240,1
7241,1
7242,1
7243,1
7244,1
7245,1
7248,1
7249,1
7250,1
7251,1
7252,1
7272,1
7273,1
7274,1
7275,1
7276,1
7277,1
7278,1
7279,1
7280,1
7282,1
7284,1
7286,1
7287,1
7290,1
7291,1
7308,1
7310,1
7311,1
7313,1
7314,1
7316,1
7317,1
7318,1
7321,1
7326,1
7328,1
7329,1
7348,1
7349,1
7351,1
7352,1
7353,1
7354,1
7355,1
7356,1
7357,1
7358,1
7367,1
7368,1
7390,1
7391,1
7392,1
7394,1
7395,1
7396,1
7397,1
7398,1
7399,1
7400,1
7401,1
7411,1
7412,1
7415,1
7416,1
7438,1
7439,1
7440,1
7441,1
7442,1
7443,1
7444,1
7446,1
7458,1
7459,1
7460,1
7461,1
7462,1
7463,1
7464,1
7465,1
7486,1
7487,1
7488,1
7489,1
7490,1
7500,1
7506,1
7509,1
7512,1
7513,1
7528,1
7529,1
7531,1
7540,1
7544,1
7556,1
7557,1
7579,1
7580,1
7593,1
7594,1
7606,1
7607,1
7627,1
7628,1
7642,1
7643,1
7646,1
7654,1
7655,1
7657,1
7658,1
7678,1
7685,1
7687,1
7691,1
7693,1
7696,1
7697,1
7703,1
7706,1
7707,1
7708,1
7728,1
7729,1
7730,1
7734,1
7738,1
7739,1
7740,1
7741,1
7742,1
7744,1
7749,1
7759,1
7760,1
7784,1
7785,1
7790,1
7791,1
7794,1
7795,1
7797,1
7803,1
7805,1
7806,1
7814,1
7840,1
7843,1
7850,1
7851,1
7852,1
7860,1
7861,1
7862,1
7870,1
7905,1
7907,1
7913,1
7915,1
7944,1
7952,1
7960,1
7998,1
8007,1
8008,1
8041,1
8045,1
8046,1
8081,1
8085,1
8087,1
8092,1
8135,1
8137,1
8138,1
8139,1
8140,1
8141,1
8142,1
8143,1
8190,1
8235,1
8866,1
8881,1
