cpa_id,cluster
2426,1
2443,1
2472,1
2513,1
2538,1
2539,1
2541,1
2582,1
2605,1
2730,1
2783,1
2819,1
2847,1
2878,1
2946,1
2953,1
2983,1
3093,1
3111,1
3138,1
3172,1
3253,1
3266,1
3305,1
3404,1
3443,1
3489,1
3561,1
3580,1
3708,1
3770,1
3843,1
3880,1
3915,1
4123,1
4127,1
4237,1
4897,1
5345,1
5346,1
5347,1
5348,1
5349,1
5350,1
5351,1
5352,1
5353,1
5354,1
5355,1
5356,1
5357,1
5358,1
5359,1
5708,1
5718,1
5723,1
5728,1
5730,1
5801,1
5812,1
5821,1
5831,1
5853,1
5856,1
5869,1
5882,1
5887,1
5899,1
5915,1
5925,1
5926,1
5943,1
5952,1
5954,1
5973,1
5975,1
5980,1
5990,1
5993,1
5999,1
6011,1
6028,1
6031,1
6033,1
6043,1
6081,1
6096,1
6100,1
6108,1
6112,1
6113,1
6127,1
6152,1
6166,1
6174,1
6180,1
6208,1
6227,1
6258,1
6288,1
6291,1
6308,1
6325,1
6326,1
6349,1
6355,1
6360,1
6379,1
6405,1
6455,1
6460,1
6468,1
6489,1
6515,1
6528,1
6531,1
6536,1
6543,1
6544,1
6547,1
6565,1
6595,1
6611,1
6619,1
6620,1
6625,1
6635,1
6636,1
6646,1
6658,1
6669,1
6675,1
6683,1
6685,1
6689,1
6712,1
6714,1
6718,1
6735,1
6749,1
6777,1
6780,1
6798,1
6814,1
6820,1
6827,1
6829,1
6831,1
6835,1
6837,1
6853,1
6860,1
6877,1
6880,1
6883,1
6885,1
6891,1
6898,1
6907,1
6910,1
6911,1
6921,1
6923,1
6924,1
6927,1
6933,1
6935,1
6940,1
6958,1
6961,1
6963,1
6964,1
6971,1
6982,1
6985,1
6988,1
6989,1
6990,1
6996,1
6997,1
6998,1
7001,1
7006,1
7007,1
7010,1
7019,1
7021,1
7024,1
7027,1
7029,1
7031,1
7033,1
7035,1
7036,1
7038,1
7039,1
7040,1
7041,1
7043,1
7044,1
7059,1
7060,1
7065,1
7067,1
7070,1
7072,1
7077,1
7078,1
