id,Smile,Scowl,class
trial_lie_001.mp4,False,False,deceptive
trial_lie_002.mp4,False,False,deceptive
trial_lie_003.mp4,False,False,deceptive
trial_lie_004.mp4,False,False,deceptive
trial_lie_005.mp4,False,False,deceptive
trial_lie_006.mp4,False,False,deceptive
trial_lie_007.mp4,False,False,deceptive
trial_lie_008.mp4,False,False,deceptive
trial_lie_009.mp4,False,False,deceptive
trial_lie_010.mp4,True,False,deceptive
trial_lie_011.mp4,False,True,deceptive
trial_lie_012.mp4,False,False,deceptive
trial_lie_013.mp4,False,False,deceptive
trial_lie_014.mp4,False,False,deceptive
trial_lie_015.mp4,False,False,deceptive
trial_lie_016.mp4,False,False,deceptive
trial_lie_017.mp4,False,False,deceptive
trial_lie_018.mp4,False,False,deceptive
trial_lie_019.mp4,False,False,deceptive
trial_lie_020.mp4,False,False,deceptive
trial_lie_021.mp4,False,False,deceptive
trial_lie_022.mp4,False,False,deceptive
trial_lie_023.mp4,False,False,deceptive
trial_lie_024.mp4,False,False,deceptive
trial_lie_025.mp4,False,False,deceptive
trial_lie_026.mp4,False,False,deceptive
trial_lie_027.mp4,False,False,deceptive
trial_lie_028.mp4,False,False,deceptive
trial_lie_029.mp4,False,False,deceptive
trial_lie_030.mp4,False,False,deceptive
trial_lie_031.mp4,False,False,deceptive
trial_lie_032.mp4,False,True,deceptive
trial_lie_033.mp4,False,True,deceptive
trial_lie_034.mp4,False,False,deceptive
trial_lie_035.mp4,False,True,deceptive
trial_lie_036.mp4,False,False,deceptive
trial_lie_037.mp4,False,False,deceptive
trial_lie_038.mp4,False,False,deceptive
trial_lie_039.mp4,False,False,deceptive
trial_lie_040.mp4,False,False,deceptive
trial_lie_041.mp4,False,False,deceptive
trial_lie_042.mp4,False,False,deceptive
trial_lie_043.mp4,False,True,deceptive
trial_lie_044.mp4,False,False,deceptive
trial_lie_045.mp4,False,False,deceptive
trial_lie_046.mp4,False,False,deceptive
trial_lie_047.mp4,True,False,deceptive
trial_lie_048.mp4,True,False,deceptive
trial_lie_049.mp4,False,True,deceptive
trial_lie_050.mp4,False,False,deceptive
trial_lie_051.mp4,False,True,deceptive
trial_lie_052.mp4,True,False,deceptive
trial_lie_053.mp4,False,True,deceptive
trial_lie_054.mp4,False,True,deceptive
trial_lie_055.mp4,False,True,deceptive
trial_lie_056.mp4,False,False,deceptive
trial_lie_057.mp4,False,True,deceptive
trial_lie_058.mp4,False,False,deceptive
trial_lie_059.mp4,True,False,deceptive
trial_lie_060.mp4,False,True,deceptive
trial_lie_061.mp4,True,False,deceptive
