key_timestamp,eio_sid,event,worker_recv_timestamp,worker_before_process_timestamp,worker_after_process_timestamp,worker_send_timestamp,before_encode_timestamp,after_encode_timestamp,size,before_lz4_encode_timestamp,after_lz4_encode_timestamp,before_send_timestamp,after_send_timestamp
6462316712899198,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462316712924914,6462316720673334,34496,0,0,6462316720732369,6462316720810089
6462316752700973,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462316752719490,6462316759576126,38651,0,0,6462316759635107,6462316759708689
6462316792979382,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462316793001110,6462316800406344,47362,0,0,6462316800478401,6462316800583342
6462316833163051,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462316833185847,6462316843467026,38082,0,0,6462316843537624,6462316843629964
6462316872638582,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462316872655967,6462316879032852,44192,0,0,6462316879092005,6462316879165462
6462316912651232,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462316912666050,6462316919458240,43301,0,0,6462316919517185,6462316919590781
6462316952556340,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462316952569512,6462316959310403,38633,0,0,6462316959380805,6462316959475847
6462316992550415,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462316992564582,6462316999168590,35346,0,0,6462316999225213,6462316999295564
6462317032626893,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317032641582,6462317039123110,37730,0,0,6462317039183032,6462317039253765
6462317074604864,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317074631064,6462317088628183,33610,0,0,6462317088712411,6462317088832217
6462317112808705,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317112827203,6462317121142066,41290,0,0,6462317121201438,6462317121272962
6462317152588698,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317152602454,6462317159581784,34400,0,0,6462317159656831,6462317159746148
6462317192562624,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317192579589,6462317199011319,37200,0,0,6462317199082331,6462317199180101
6462317232571561,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317232588741,6462317239982811,47859,0,0,6462317240082045,6462317240189209
6462317272827008,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317272845761,6462317280980155,37597,0,0,6462317281039951,6462317281110889
6462317312626423,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317312640428,6462317319082064,38842,0,0,6462317319141759,6462317319214385
6462317352836518,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317352853763,6462317361888145,39170,0,0,6462317361973540,6462317362071836
6462317392526879,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317392540639,6462317399085595,35965,0,0,6462317399154868,6462317399237384
6462317433139706,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317433164491,6462317445155062,42337,0,0,6462317445215480,6462317445294195
6462317472852814,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317472876995,6462317480217341,34462,0,0,6462317480277266,6462317480348088
6462317512499732,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317512514649,6462317519037309,37275,0,0,6462317519096342,6462317519169322
6462317552909918,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317552925943,6462317559707155,49073,0,0,6462317559765946,6462317559837410
6462317592795580,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317592812121,6462317601245136,50482,0,0,6462317601304682,6462317601382783
6462317632601795,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317632615968,6462317639717637,32996,0,0,6462317639777058,6462317639848987
6462317672555125,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317672570996,6462317679092285,41290,0,0,6462317679153075,6462317679224599
6462317712563296,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317712579116,6462317719521856,37795,0,0,6462317719592641,6462317719695201
6462317752836668,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317752856322,6462317761423694,42848,0,0,6462317761510516,6462317762420570
6462317792604141,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317792622612,6462317800978535,38258,0,0,6462317801066070,6462317801174139
6462317833072905,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317833100043,6462317842072680,39644,0,0,6462317842158155,6462317842263847
6462317872978475,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317873000527,6462317881598040,37619,0,0,6462317881658752,6462317881735762
6462317913000921,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317913020522,6462317922144922,45165,0,0,6462317922205911,6462317922285640
6462317952669782,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317952685848,6462317959769732,38670,0,0,6462317959827820,6462317959907969
6462317992974635,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462317992995774,6462318001569176,58016,0,0,6462318001627008,6462318001704527
6462318032689041,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318032707472,6462318040038403,39738,0,0,6462318040103608,6462318040181138
6462318072765608,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318072796159,6462318080760889,47756,0,0,6462318080825347,6462318080904355
6462318112670205,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318112685591,6462318120175162,41542,0,0,6462318120252319,6462318120352725
6462318153001075,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318153021276,6462318161725200,44937,0,0,6462318161804117,6462318161908860
6462318192814034,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318192835012,6462318201061052,40089,0,0,6462318201131193,6462318201223112
6462318232543841,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318232557539,6462318239998981,45471,0,0,6462318240099481,6462318240180272
6462318272578681,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318272593460,6462318279454364,38683,0,0,6462318279524068,6462318279614384
6462318312543839,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318312559326,6462318319096355,38595,0,0,6462318319156251,6462318319227838
6462318352945862,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318352964917,6462318361976715,45563,0,0,6462318362060780,6462318362160981
6462318392832870,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318392851966,6462318401338182,43228,0,0,6462318401399260,6462318401476936
6462318432868562,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318432888393,6462318441105349,42093,0,0,6462318441164329,6462318441242822
6462318472584459,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318472600558,6462318479616607,43761,0,0,6462318479677236,6462318479748482
6462318512604615,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318512620377,6462318519741013,43270,0,0,6462318519813045,6462318519906582
6462318552583971,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318552600179,6462318559903321,43090,0,0,6462318559974252,6462318560071150
6462318592658504,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318592672078,6462318599156226,41236,0,0,6462318599214868,6462318599294482
6462318632479922,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318632495373,6462318638944993,42774,0,0,6462318639003556,6462318639078468
6462318672915031,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318672936201,6462318681249505,46977,0,0,6462318681313379,6462318681391491
6462318712657869,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318712673024,6462318720044756,39775,0,0,6462318720110169,6462318720186775
6462318752572542,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318752588738,6462318759762638,41389,0,0,6462318759822166,6462318759894810
6462318792596958,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318792613286,6462318799864574,46174,0,0,6462318799936980,6462318800047695
6462318833313290,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318833330497,6462318842307769,39696,0,0,6462318842364862,6462318842434599
6462318872527331,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318872541723,6462318879194704,45497,0,0,6462318879254575,6462318879331183
6462318912624705,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318912638854,6462318919575736,42520,0,0,6462318919639398,6462318919708898
6462318952889259,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318952909311,6462318962500937,43428,0,0,6462318962604879,6462318962732857
6462318992934991,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462318992959218,6462319043024874,48637,0,0,6462319043133650,6462319043260201
6462319045227747,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319045259238,6462319069263254,45609,0,0,6462319069369625,6462319069504219
6462319085029747,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319085052752,6462319101431529,46432,0,0,6462319101501727,6462319101587483
6462319124555703,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319124576474,6462319132779990,44079,0,0,6462319132838057,6462319132907833
6462319165255684,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319165277157,6462319174134858,43427,0,0,6462319174195470,6462319174283705
6462319204570367,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319204585649,6462319212152136,55066,0,0,6462319212225510,6462319212313996
6462319244601364,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319244615766,6462319251396134,50646,0,0,6462319251453544,6462319251522295
6462319284522588,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319284536378,6462319291100889,48908,0,0,6462319291159106,6462319291286094
6462319324549746,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319324563323,6462319330968583,45798,0,0,6462319331026370,6462319331099899
6462319364639206,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319364655571,6462319372161153,44606,0,0,6462319372223532,6462319372298464
6462319404665049,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319404680332,6462319412512409,42665,0,0,6462319412573103,6462319412647213
6462319444634708,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319444648372,6462319451887803,43797,0,0,6462319451964122,6462319452065486
6462319484628386,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319484643470,6462319491589310,46238,0,0,6462319491647128,6462319491718456
6462319524591290,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319524606628,6462319531123937,45112,0,0,6462319531182117,6462319531250829
6462319564500963,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319564516327,6462319571308145,45495,0,0,6462319571368015,6462319571436910
6462319604632697,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319604646885,6462319611576401,46447,0,0,6462319611634716,6462319611705597
6462319644556099,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319644573848,6462319652036247,49171,0,0,6462319652123042,6462319652225614
6462319684833465,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319684854695,6462319693515720,45754,0,0,6462319693575271,6462319693646656
6462319724518177,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319724536187,6462319731639714,46218,0,0,6462319731721743,6462319731825083
6462319764831462,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319764850820,6462319773177968,47060,0,0,6462319773236701,6462319773308560
6462319804561702,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319804578207,6462319811647608,43059,0,0,6462319811734445,6462319811844130
6462319844489893,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319844504183,6462319851813738,50044,0,0,6462319851872486,6462319851942534
6462319884602108,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319884616325,6462319891209149,41998,0,0,6462319891267076,6462319891345597
6462319924866613,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319924883278,6462319932584537,45605,0,0,6462319932644862,6462319932714124
6462319965023876,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462319965046883,6462319974095746,42145,0,0,6462319974175096,6462319974274045
6462320004912977,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320004930242,6462320012276201,48396,0,0,6462320012338091,6462320012420936
6462320044591672,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320044605540,6462320051599009,45049,0,0,6462320051656645,6462320051738488
6462320084855140,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320084873967,6462320102708866,47289,0,0,6462320102801454,6462320102924272
6462320125362757,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320125389136,6462320135965942,45875,0,0,6462320136316618,6462320136397320
6462320165348378,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320165369079,6462320185350422,48468,0,0,6462320185435188,6462320185535190
6462320204819906,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320204838673,6462320213803223,42313,0,0,6462320213861473,6462320213932274
6462320244599522,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320244616291,6462320252111607,46625,0,0,6462320252170592,6462320252250050
6462320284578372,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320284599148,6462320292181440,44885,0,0,6462320292241074,6462320292313386
6462320324561709,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320324579241,6462320331656586,44101,0,0,6462320331715663,6462320331787211
6462320364542113,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320364563777,6462320371779769,41940,0,0,6462320371851322,6462320371945085
6462320404559058,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320404580214,6462320411722208,61050,0,0,6462320411781756,6462320411852711
6462320444571479,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320444587262,6462320451825084,47785,0,0,6462320451918173,6462320452036721
6462320487168217,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320487207169,6462320514664314,49310,0,0,6462320514854459,6462320515146738
6462320528506761,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320528556560,6462320560899310,46173,0,0,6462320561033908,6462320561209817
6462320566351356,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320566390390,6462320594481679,44320,0,0,6462320594614096,6462320594784178
6462320606344798,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320606364384,6462320619498637,47195,0,0,6462320619616164,6462320619760969
6462320645616173,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320645636270,6462320658512375,42921,0,0,6462320658635427,6462320658751129
6462320684601534,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320684619082,6462320692417073,45179,0,0,6462320692503683,6462320692605871
6462320724701772,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320724718450,6462320731336841,44023,0,0,6462320731394312,6462320731518063
6462320766065698,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320766091912,6462320780138706,45767,0,0,6462320780227858,6462320780337955
6462320805009995,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320805032033,6462320814497469,44166,0,0,6462320814546471,6462320814607921
6462320844603195,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320844617498,6462320851646743,45717,0,0,6462320851709373,6462320851784902
6462320884690342,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320884707325,6462320892974938,42984,0,0,6462320893046992,6462320893144053
6462320924828863,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320924847722,6462320933768636,44139,0,0,6462320933838914,6462320933939714
6462320964528280,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462320964546005,6462320971641549,44222,0,0,6462320971699951,6462320971774412
6462321004784382,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462321004803123,6462321012095471,41424,0,0,6462321012154108,6462321012225231
6462321044901093,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462321044919306,6462321053201890,46878,0,0,6462321053261187,6462321053332689
6462321085152361,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462321085172388,6462321108350310,46168,0,0,6462321108428445,6462321108529050
6462321124911762,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462321124933150,6462321136493991,42438,0,0,6462321136582675,6462321136697731
6462321164625103,_w-UuvaNp-4aAR7EAAAA,image_h264,0,0,0,0,6462321164640697,6462321184694137,45806,0,0,6462321184753053,6462321184826816
